Longitud,Latitud,Fecha_Acc,AA_Acc,Hora_Acc,Localidad,Gravedad_Indicador_Tradicional,Con_Embriaguez
-74.07416297793,4.72176387669,2024-01-30,2024,6,SUBA,Con Heridos,NO
-74.19493919712,4.60852606794,2024-01-30,2024,20,BOSA,Con Heridos,NO
-74.11786044099,4.70490681908,2024-01-30,2024,6,ENGATIVÁ,Con Heridos,NO
-74.13133206971,4.62954607966,2024-01-29,2024,8,KENNEDY,Con Muertos,NO
-74.09561748629,4.56386614986,2024-01-26,2024,12,SAN CRISTÓBAL,Con Heridos,NO
-74.0747859854,4.6657291892,2024-05-08,2024,19,BARRIOS UNIDOS,Con Heridos,NO
-74.13135813941,4.614113178,2024-05-07,2024,4,KENNEDY,Con Heridos,NO
-74.07830504362,4.61840982244,2024-05-04,2024,9,LOS MÁRTIRES,Con Heridos,NO
-74.14480022428,4.59908870904,2024-05-02,2024,1,KENNEDY,Con Heridos,NO
-74.15096295879,4.55783097838,2024-05-07,2024,12,CIUDAD BOLÍVAR,Con Heridos,NO
-74.10865742591,4.7148328868,2024-05-20,2024,12,ENGATIVÁ,Con Heridos,NO
-74.16129673549,4.58990074592,2024-05-17,2024,1,CIUDAD BOLÍVAR,Con Heridos,NO
-74.12219256585,4.62962627936,2024-05-21,2024,11,PUENTE ARANDA,Con Heridos,NO
-74.06829772179,4.62851959073,2024-05-24,2024,5,CHAPINERO,Con Heridos,NO
-74.17989735791,4.63460277953,2024-05-28,2024,22,KENNEDY,Con Heridos,NO
-74.16600449968,4.62103811124,2024-05-26,2024,13,KENNEDY,Con Heridos,NO
-74.08602444117,4.68661285991,2024-05-27,2024,7,ENGATIVÁ,Con Heridos,NO
-74.10624550822,4.57924758017,2024-06-04,2024,6,RAFAEL URIBE URIBE,Con Heridos,NO
-74.11630658095,4.6780263569,2024-06-04,2024,9,ENGATIVÁ,Con Heridos,NO
-74.05745355074,4.73979228663,2024-06-04,2024,13,SUBA,Con Heridos,NO
-74.02524558489,4.74706825366,2024-06-05,2024,7,USAQUÉN,Con Heridos,NO
-74.08434269612,4.62534752109,2024-06-03,2024,14,TEUSAQUILLO,Con Heridos,NO
-74.13386700337,4.70197046088,2024-06-11,2024,19,ENGATIVÁ,Con Heridos,NO
-74.07795099203,4.60608488028,2024-06-11,2024,5,SANTA FE,Con Heridos,NO
-74.10682104923,4.50910910821,2024-06-09,2024,12,USME,Con Heridos,NO
-74.11350367253,4.57084399384,2024-06-10,2024,18,RAFAEL URIBE URIBE,Con Heridos,NO
-74.07680300658,4.76340014108,2024-06-11,2024,20,SUBA,Con Heridos,NO
-74.10210964863,4.58562660915,2024-06-11,2024,21,ANTONIO NARIÑO,Solo Daños,NO
-74.07920894806,4.62890590587,2024-06-13,2024,8,TEUSAQUILLO,Con Heridos,NO
-74.14336470549,4.65353606741,2024-06-13,2024,7,KENNEDY,Con Heridos,NO
-74.15359465067,4.61882688833,2024-06-13,2024,11,KENNEDY,Con Heridos,NO
-74.10235909407,4.58134879927,2024-06-07,2024,18,ANTONIO NARIÑO,Con Heridos,NO
-74.1448560137,4.59911491059,2024-06-13,2024,7,KENNEDY,Con Heridos,NO
-74.15019897406,4.62268206263,2024-04-23,2024,14,KENNEDY,Con Heridos,NO
-74.1393521208,4.58216425875,2024-04-18,2024,21,TUNJUELITO,Con Heridos,NO
-74.06208572571,4.66769675052,2024-04-24,2024,16,BARRIOS UNIDOS,Con Heridos,NO
-74.08785370772,4.62482084655,2024-04-20,2024,22,PUENTE ARANDA,Con Heridos,NO
-74.08929137175,4.74121434058,2024-04-21,2024,3,SUBA,Solo Daños,NO
-74.07927063887,4.59828877617,2024-04-19,2024,9,SANTA FE,Con Heridos,NO
-74.13933066313,4.63052602104,2024-04-19,2024,22,KENNEDY,Con Heridos,NO
-74.15631441061,4.64389851297,2024-04-29,2024,20,KENNEDY,Con Heridos,NO
-74.15578601544,4.54018159539,2024-05-18,2024,11,CIUDAD BOLÍVAR,Con Heridos,NO
-74.06645870187,4.60223423415,2024-05-17,2024,20,SANTA FE,Con Heridos,NO
-74.12274619833,4.58725909656,2024-05-18,2024,6,RAFAEL URIBE URIBE,Con Heridos,NO
-74.08940548743,4.60023416423,2024-05-18,2024,16,LOS MÁRTIRES,Con Heridos,NO
-74.13633975681,4.64666353398,2024-05-20,2024,9,KENNEDY,Con Heridos,NO
-74.12083414976,4.58948196336,2024-05-18,2024,18,ANTONIO NARIÑO,Con Heridos,NO
-74.15837267343,4.63590019498,2024-05-20,2024,6,KENNEDY,Con Heridos,NO
-74.13334848386,4.61187259778,2024-05-18,2024,6,KENNEDY,Con Heridos,NO
-74.13684157316,4.66067659478,2024-05-17,2024,17,FONTIBÓN,Con Heridos,NO
-74.14312598889,4.68013556681,2024-05-17,2024,7,FONTIBÓN,Con Heridos,NO
-74.1339662451,4.61642608264,2024-05-18,2024,7,KENNEDY,Con Heridos,NO
-74.0913971692,4.66900954283,2024-03-10,2024,13,BARRIOS UNIDOS,Con Heridos,NO
-74.07144834233,4.59454722034,2024-02-17,2024,11,SANTA FE,Con Heridos,NO
-74.13771060889,4.71627852164,2024-02-17,2024,18,ENGATIVÁ,Con Heridos,NO
-74.04085835366,4.78353910066,2024-02-17,2024,5,USAQUÉN,Con Heridos,NO
-74.08383065269,4.64506217197,2024-02-18,2024,18,TEUSAQUILLO,Con Heridos,SI
-74.06657037918,4.62232916267,2024-02-18,2024,9,SANTA FE,Con Heridos,NO
-74.0882831759,4.59444506046,2024-02-19,2024,12,LOS MÁRTIRES,Con Heridos,NO
-74.0348881263,4.68708602341,2024-02-19,2024,20,USAQUÉN,Con Heridos,NO
-74.0942637709,4.54726310112,2024-02-23,2024,12,SAN CRISTÓBAL,Solo Daños,NO
-74.12061957304,4.65575228527,2024-02-25,2024,17,FONTIBÓN,Con Muertos,NO
-74.15127185766,4.65309496169,2024-02-22,2024,16,KENNEDY,Con Heridos,NO
-74.14220330899,4.56038448763,2024-02-22,2024,14,CIUDAD BOLÍVAR,Con Heridos,NO
-74.1191202182,4.59462596802,2024-02-29,2024,23,PUENTE ARANDA,Con Heridos,NO
-74.17268661444,4.59076262079,2024-03-03,2024,2,CIUDAD BOLÍVAR,Con Heridos,NO
-74.15968460624,4.637682822,2024-03-01,2024,17,KENNEDY,Con Heridos,NO
-74.12509349768,4.56415709296,2024-03-02,2024,7,RAFAEL URIBE URIBE,Con Heridos,NO
-74.11360559647,4.71610343179,2024-03-04,2024,16,ENGATIVÁ,Con Heridos,NO
-74.11686387108,4.68170448332,2024-03-05,2024,12,ENGATIVÁ,Con Heridos,NO
-74.19403506138,4.61258470683,2024-04-09,2024,17,BOSA,Con Heridos,NO
-74.1626766104,4.62119025703,2024-04-09,2024,23,KENNEDY,Con Heridos,NO
-74.08492473547,4.73771800719,2024-04-10,2024,19,SUBA,Con Heridos,NO
-74.10984952856,4.59635452636,2024-04-09,2024,12,ANTONIO NARIÑO,Con Muertos,NO
-74.11486891691,4.63456292552,2024-04-13,2024,18,PUENTE ARANDA,Con Heridos,NO
-74.08368019049,4.61438351996,2024-05-14,2024,22,LOS MÁRTIRES,Con Heridos,NO
-74.13275876254,4.65596712528,2024-05-19,2024,10,FONTIBÓN,Con Heridos,NO
-74.10086242144,4.58430316445,2024-05-24,2024,23,ANTONIO NARIÑO,Solo Daños,SI
-74.10557238047,4.74428297336,2024-05-19,2024,6,SUBA,Solo Daños,NO
-74.07671522513,4.60219899133,2024-05-16,2024,14,SANTA FE,Con Heridos,NO
-74.16174320166,4.61963963139,2024-05-19,2024,22,KENNEDY,Solo Daños,SI
-74.14460473951,4.58659676365,2024-05-16,2024,0,CIUDAD BOLÍVAR,Con Heridos,NO
-74.12192027545,4.64013203689,2024-05-19,2024,16,FONTIBÓN,Con Heridos,NO
-74.14556120235,4.63157110817,2024-05-30,2024,6,KENNEDY,Con Heridos,NO
-74.19225417737,4.62204009722,2024-05-29,2024,13,BOSA,Con Heridos,NO
-74.07562819903,4.64923995332,2024-06-01,2024,12,TEUSAQUILLO,Con Heridos,NO
-74.13266805594,4.68005269557,2024-06-02,2024,4,FONTIBÓN,Con Heridos,NO
-74.03935119237,4.79658329801,2024-04-06,2024,11,SUBA,Con Heridos,NO
-74.18260542338,4.61227812361,2024-04-04,2024,21,BOSA,Con Heridos,NO
-74.10258708184,4.60468126702,2024-04-03,2024,16,PUENTE ARANDA,Con Heridos,NO
-74.09445119949,4.57566113978,2024-04-07,2024,4,SAN CRISTÓBAL,Con Heridos,NO
-74.07991973345,4.58405184336,2024-04-04,2024,7,SANTA FE,Con Heridos,NO
-74.17851615951,4.59458073422,2024-04-06,2024,4,CIUDAD BOLÍVAR,Con Heridos,NO
-74.09730581229,4.58236478143,2024-04-05,2024,14,ANTONIO NARIÑO,Con Heridos,NO
-74.04585135115,4.70371925429,2024-04-01,2024,16,USAQUÉN,Con Heridos,NO
-74.14575187151,4.61469899469,2024-04-06,2024,19,KENNEDY,Con Heridos,NO
-74.13504970937,4.58503294171,2024-04-06,2024,5,TUNJUELITO,Con Heridos,NO
-74.11602863,4.49378509998,2024-04-06,2024,2,USME,Solo Daños,SI
-74.12651640956,4.57912833849,2024-04-06,2024,19,RAFAEL URIBE URIBE,Solo Daños,SI
-74.04714313929,4.71768592171,2024-04-06,2024,11,USAQUÉN,Con Heridos,NO
-74.14251712744,4.6058068314,2024-04-06,2024,20,KENNEDY,Con Heridos,NO
-74.11778716032,4.63078801951,2024-04-07,2024,13,PUENTE ARANDA,Con Heridos,NO
-74.16927675317,4.62142398529,2024-04-03,2024,17,KENNEDY,Con Heridos,NO
-74.14191777405,4.55992825602,2024-04-06,2024,2,CIUDAD BOLÍVAR,Con Heridos,NO
-74.12192580883,4.66840785149,2024-04-07,2024,7,FONTIBÓN,Con Heridos,NO
-74.1502633474,4.63166491198,2024-05-23,2024,2,KENNEDY,Con Muertos,NO
-74.11206732921,4.70984206554,2024-05-17,2024,23,ENGATIVÁ,Con Heridos,NO
-74.1249218363,4.56793769952,2024-05-24,2024,18,RAFAEL URIBE URIBE,Con Heridos,NO
-74.09892050211,4.56617840983,2024-05-23,2024,18,SAN CRISTÓBAL,Con Heridos,NO
-74.1728529114,4.63921469414,2024-05-28,2024,13,KENNEDY,Con Heridos,NO
-74.10118428652,4.58600626354,2024-05-28,2024,16,ANTONIO NARIÑO,Con Heridos,NO
-74.1159954447,4.61209926466,2024-06-22,2024,7,PUENTE ARANDA,Con Heridos,NO
-74.09710464661,4.57907219189,2024-06-21,2024,7,ANTONIO NARIÑO,Con Heridos,NO
-74.11103872244,4.68360278399,2024-06-03,2024,7,ENGATIVÁ,Con Heridos,NO
-74.05030439388,4.6671760035,2024-06-12,2024,20,CHAPINERO,Con Heridos,NO
-74.07892731612,4.64727768714,2024-06-09,2024,0,TEUSAQUILLO,Con Heridos,NO
-74.16431275789,4.61812643138,2024-06-21,2024,9,KENNEDY,Con Heridos,NO
-74.16412232105,4.59972582167,2024-06-23,2024,9,BOSA,Con Heridos,NO
-74.04187152677,4.67589682376,2024-06-22,2024,6,CHAPINERO,Con Heridos,NO
-74.148911484,4.56293145236,2024-06-23,2024,7,CIUDAD BOLÍVAR,Con Muertos,NO
-74.100209034,4.60069391929,2024-06-22,2024,20,PUENTE ARANDA,Con Heridos,NO
-74.08690015441,4.62544842091,2024-06-23,2024,0,TEUSAQUILLO,Con Heridos,NO
-74.10907428526,4.68972236441,2024-06-22,2024,22,ENGATIVÁ,Con Heridos,NO
-74.04381183569,4.67592516049,2024-05-17,2024,9,CHAPINERO,Con Heridos,NO
-74.07908824866,4.6081328139,2024-06-13,2024,18,LOS MÁRTIRES,Con Heridos,NO
-74.11462984103,4.51062592579,2024-06-15,2024,3,USME,Con Heridos,NO
-74.13767842238,4.64428348299,2024-06-13,2024,20,KENNEDY,Con Heridos,NO
-74.15073005144,4.66791328886,2024-06-15,2024,17,FONTIBÓN,Con Heridos,NO
-74.15862111037,4.65430332336,2024-06-14,2024,16,KENNEDY,Con Heridos,NO
-74.08905533736,4.57600150093,2024-06-14,2024,9,SAN CRISTÓBAL,Con Heridos,NO
-74.12535098974,4.59749739732,2024-06-13,2024,15,PUENTE ARANDA,Con Heridos,NO
-74.18775124137,4.63013837005,2024-06-15,2024,16,BOSA,Con Heridos,NO
-74.15805784647,4.69548796384,2024-06-12,2024,5,FONTIBÓN,Con Heridos,NO
-74.0940978903,4.68830769268,2024-06-12,2024,7,ENGATIVÁ,Con Heridos,NO
-74.12985173647,4.60753928805,2024-06-18,2024,6,PUENTE ARANDA,Con Heridos,NO
-74.08316520636,4.62524860255,2024-06-12,2024,5,TEUSAQUILLO,Con Heridos,NO
-74.1077825207,4.59349503879,2024-06-17,2024,11,ANTONIO NARIÑO,Con Heridos,NO
-74.08562747423,4.58987765734,2024-06-11,2024,14,SANTA FE,Con Heridos,NO
-74.10401133482,4.69452026221,2024-06-14,2024,13,ENGATIVÁ,Con Heridos,NO
-74.04099015181,4.7293887503,2024-06-14,2024,10,USAQUÉN,Con Heridos,NO
-74.10388795321,4.60097304113,2024-04-20,2024,19,PUENTE ARANDA,Con Heridos,NO
-74.10402133282,4.54700726901,2024-04-23,2024,7,RAFAEL URIBE URIBE,Con Heridos,NO
-74.14220639212,4.61035181399,2024-04-24,2024,18,KENNEDY,Con Heridos,NO
-74.11575315989,4.69670389421,2024-04-25,2024,8,ENGATIVÁ,Con Heridos,NO
-74.13591889326,4.68307882629,2024-04-24,2024,8,FONTIBÓN,Solo Daños,NO
-74.18114430168,4.59703786153,2024-01-24,2024,8,BOSA,Con Heridos,NO
-74.0544202148,4.73956847028,2024-01-25,2024,11,SUBA,Con Heridos,NO
-74.17699180531,4.62591405501,2024-01-23,2024,6,BOSA,Con Heridos,NO
-74.10135862978,4.5862318199,2024-01-24,2024,7,ANTONIO NARIÑO,Con Heridos,NO
-74.18743583805,4.60633667947,2024-01-24,2024,7,BOSA,Con Heridos,NO
-74.07041066026,4.61508054172,2024-01-24,2024,14,SANTA FE,Con Heridos,NO
-74.09692347603,4.62223485744,2024-01-28,2024,10,PUENTE ARANDA,Con Heridos,NO
-74.081667559,4.68163964001,2024-02-02,2024,7,BARRIOS UNIDOS,Solo Daños,NO
-74.07018573442,4.6100212554,2024-02-01,2024,12,SANTA FE,Con Heridos,NO
-74.14680232436,4.60202350982,2024-02-03,2024,17,KENNEDY,Con Heridos,NO
-74.1201904196,4.6286786617,2024-02-07,2024,9,PUENTE ARANDA,Con Heridos,NO
-74.09154442732,4.74534416113,2024-02-07,2024,6,SUBA,Con Heridos,NO
-74.12735437511,4.70609103346,2024-02-08,2024,0,ENGATIVÁ,Con Heridos,NO
-74.11164892499,4.75059795214,2024-02-07,2024,20,SUBA,Con Heridos,NO
-74.10225717013,4.6547096746,2024-03-20,2024,8,TEUSAQUILLO,Con Heridos,NO
-74.08416835253,4.64519778597,2024-03-20,2024,0,TEUSAQUILLO,Con Heridos,NO
-74.0910431034,4.74658807081,2024-03-23,2024,10,SUBA,Con Heridos,NO
-74.06096188013,4.66403430179,2024-03-18,2024,9,CHAPINERO,Con Heridos,NO
-74.11401881149,4.50761976873,2024-03-22,2024,4,USME,Con Heridos,NO
-74.12622377205,4.61818971281,2024-03-21,2024,16,PUENTE ARANDA,Con Heridos,NO
-74.08127001905,4.6460269871,2024-03-23,2024,10,TEUSAQUILLO,Con Heridos,NO
-74.12830946629,4.57183592784,2024-03-18,2024,13,TUNJUELITO,Con Heridos,NO
-74.14154831441,4.60798202582,2024-04-06,2024,9,KENNEDY,Con Heridos,NO
-74.0380128998,4.71448886065,2024-04-05,2024,6,USAQUÉN,Con Heridos,NO
-74.14481011433,4.61895125725,2024-04-04,2024,11,KENNEDY,Con Heridos,NO
-74.06643469811,4.63223703511,2024-04-05,2024,16,CHAPINERO,Con Heridos,NO
-74.06742868607,4.65120221403,2024-04-08,2024,18,BARRIOS UNIDOS,Con Heridos,NO
-74.10993901674,4.58862908166,2024-04-10,2024,16,ANTONIO NARIÑO,Con Heridos,NO
-74.13618711416,4.60522399781,2024-04-10,2024,18,KENNEDY,Con Heridos,NO
-74.11743310873,4.57636511848,2024-03-19,2024,5,RAFAEL URIBE URIBE,Con Heridos,NO
-74.10405961458,4.68563445299,2024-03-18,2024,14,ENGATIVÁ,Con Heridos,NO
-74.09439293329,4.68853224435,2024-06-08,2024,22,ENGATIVÁ,Con Heridos,NO
-74.06435755675,4.70932167319,2024-06-18,2024,11,SUBA,Con Muertos,NO
-74.08350709072,4.67410779318,2024-06-11,2024,15,BARRIOS UNIDOS,Con Heridos,NO
-74.08366409724,4.64526996773,2024-06-12,2024,9,TEUSAQUILLO,Con Heridos,NO
-74.12005629384,4.71006853555,2024-01-26,2024,0,ENGATIVÁ,Con Muertos,NO
-74.11441879341,4.59720342493,2024-01-29,2024,8,PUENTE ARANDA,Con Heridos,NO
-74.13270950748,4.61407582475,2024-01-26,2024,22,KENNEDY,Con Heridos,NO
-74.07445729561,4.60736137321,2024-01-29,2024,11,SANTA FE,Con Heridos,NO
-74.09636606637,4.67021889484,2024-02-03,2024,19,ENGATIVÁ,Solo Daños,NO
-74.10902291697,4.7333375956,2024-02-05,2024,15,SUBA,Con Heridos,NO
-74.19418866546,4.64048335247,2024-02-07,2024,18,BOSA,Con Heridos,NO
-74.10027233546,4.74882709091,2024-02-07,2024,18,SUBA,Con Heridos,NO
-74.04364405815,4.74654969295,2024-02-08,2024,8,USAQUÉN,Con Heridos,NO
-74.11587206309,4.58263214492,2024-02-06,2024,8,RAFAEL URIBE URIBE,Con Heridos,NO
-74.13638559763,4.6721731993,2024-02-05,2024,19,FONTIBÓN,Con Heridos,NO
-74.09589258386,4.54445962813,2024-02-08,2024,7,SAN CRISTÓBAL,Con Heridos,NO
-74.0944546241,4.5757448296,2024-02-08,2024,8,SAN CRISTÓBAL,Con Muertos,NO
-74.14705408399,4.5082584832,2024-02-07,2024,17,CIUDAD BOLÍVAR,Con Heridos,NO
-74.14627672864,4.63382290217,2024-05-20,2024,7,KENNEDY,Con Heridos,NO
-74.13984564726,4.61663996321,2024-05-18,2024,4,KENNEDY,Con Heridos,NO
-74.11159662192,4.50402299695,2024-05-17,2024,7,USME,Con Heridos,NO
-74.10843087777,4.69131531838,2024-05-20,2024,19,ENGATIVÁ,Con Heridos,NO
-74.08133057539,4.57451494489,2024-05-21,2024,18,SAN CRISTÓBAL,Con Heridos,NO
-74.09799587669,4.57207947388,2024-05-21,2024,9,RAFAEL URIBE URIBE,Con Heridos,NO
-74.06431172141,4.68682817301,2024-05-22,2024,9,SUBA,Con Heridos,NO
-74.164314099,4.60854186521,2024-05-20,2024,12,KENNEDY,Con Heridos,NO
-74.03947738592,4.79158309395,2024-05-26,2024,0,USAQUÉN,Solo Daños,SI
-74.11329129753,4.5056871564,2024-05-26,2024,19,USME,Con Heridos,NO
-74.07310547078,4.60630265124,2024-05-24,2024,5,SANTA FE,Con Heridos,NO
-74.10837845834,4.55078225343,2024-05-26,2024,15,RAFAEL URIBE URIBE,Con Muertos,NO
-74.08179191534,4.59420354077,2024-05-25,2024,20,SANTA FE,Con Heridos,NO
-74.13591986897,4.65936033845,2024-05-25,2024,17,FONTIBÓN,Con Heridos,NO
-74.11088851874,4.6879227468,2024-05-24,2024,20,ENGATIVÁ,Con Heridos,SI
-74.13267685137,4.58358651836,2024-05-25,2024,14,TUNJUELITO,Con Heridos,NO
-74.11450650941,4.49877362758,2024-05-22,2024,12,USME,Con Heridos,NO
-74.11706832831,4.58288881377,2024-05-22,2024,22,RAFAEL URIBE URIBE,Con Heridos,NO
-74.17184976523,4.63085752929,2024-05-22,2024,12,KENNEDY,Con Heridos,NO
-74.1738641042,4.63617500742,2024-05-13,2024,21,KENNEDY,Solo Daños,NO
-74.07802072947,4.61206023144,2024-03-06,2024,19,LOS MÁRTIRES,Con Heridos,NO
-74.12888614123,4.56281756633,2024-03-11,2024,13,TUNJUELITO,Con Heridos,NO
-74.10670963709,4.75859416926,2024-03-10,2024,15,SUBA,Con Heridos,NO
-74.13998512213,4.61678967957,2024-03-10,2024,15,KENNEDY,Con Heridos,NO
-74.14215502922,4.58928144267,2024-03-10,2024,2,TUNJUELITO,Con Heridos,NO
-74.09256999394,4.54989495271,2024-03-08,2024,9,SAN CRISTÓBAL,Con Heridos,NO
-74.07888440077,4.62390117026,2024-03-09,2024,15,TEUSAQUILLO,Con Heridos,NO
-74.15581015532,4.63898477986,2024-03-09,2024,14,KENNEDY,Con Heridos,NO
-74.14685157721,4.61843655744,2024-03-09,2024,17,KENNEDY,Con Heridos,NO
-74.07525268976,4.61066197704,2024-03-07,2024,18,SANTA FE,Con Heridos,NO
-74.09177713445,4.60512476225,2024-03-07,2024,7,LOS MÁRTIRES,Con Heridos,NO
-74.06504699356,4.64020817805,2024-05-17,2024,13,CHAPINERO,Con Heridos,NO
-74.10841668121,4.57857652531,2024-05-18,2024,2,RAFAEL URIBE URIBE,Con Heridos,NO
-74.09023648503,4.55167978316,2024-05-19,2024,6,SAN CRISTÓBAL,Con Heridos,NO
-74.058483519,4.68186516766,2024-05-18,2024,2,BARRIOS UNIDOS,Con Heridos,NO
-74.13529662077,4.62991647319,2024-05-18,2024,7,KENNEDY,Con Heridos,NO
-74.15629831736,4.64096845643,2024-05-18,2024,16,KENNEDY,Con Heridos,NO
-74.16133014147,4.58951404666,2024-05-25,2024,1,CIUDAD BOLÍVAR,Con Heridos,NO
-74.14953646843,4.56885210066,2024-05-23,2024,15,CIUDAD BOLÍVAR,Con Heridos,NO
-74.09376529639,4.66645098543,2024-05-25,2024,15,ENGATIVÁ,Con Heridos,NO
-74.07920894806,4.62890055895,2024-05-30,2024,16,TEUSAQUILLO,Con Heridos,NO
-74.14967057888,4.69256079595,2024-06-04,2024,16,FONTIBÓN,Con Heridos,NO
-74.09565893595,4.640856173,2024-06-04,2024,12,TEUSAQUILLO,Con Heridos,NO
-74.08389476721,4.60392465148,2024-06-05,2024,6,LOS MÁRTIRES,Solo Daños,NO
-74.04888925736,4.6562254696,2024-06-06,2024,0,CHAPINERO,Solo Daños,NO
-74.05444947665,4.70061515618,2024-06-05,2024,22,USAQUÉN,Con Heridos,NO
-74.10122720186,4.57071565727,2024-06-05,2024,7,RAFAEL URIBE URIBE,Con Heridos,NO
-74.07924381678,4.62889521203,2024-06-06,2024,16,TEUSAQUILLO,Solo Daños,NO
-74.02268675749,4.74711636781,2024-06-04,2024,18,USAQUÉN,Con Heridos,NO
-74.13418082182,4.61259760956,2024-06-01,2024,13,KENNEDY,Con Heridos,NO
-74.15957558674,4.57583340216,2024-06-05,2024,21,CIUDAD BOLÍVAR,Solo Daños,NO
-74.12238983099,4.6290181912,2024-05-29,2024,11,PUENTE ARANDA,Con Heridos,NO
-74.09553018992,4.57676081973,2024-06-04,2024,19,ANTONIO NARIÑO,Con Heridos,NO
-74.117154159,4.69104507953,2024-06-04,2024,9,ENGATIVÁ,Con Heridos,NO
-74.08120719378,4.5950350271,2024-05-29,2024,11,CANDELARIA,Con Heridos,NO
-74.09789589827,4.72286641245,2024-06-04,2024,7,SUBA,Con Heridos,NO
-74.14548633282,4.69043023771,2024-06-02,2024,10,FONTIBÓN,Con Heridos,NO
-74.12957432672,4.57750677836,2024-05-28,2024,13,TUNJUELITO,Con Heridos,NO
-74.16493871908,4.58726613078,2024-04-06,2024,17,CIUDAD BOLÍVAR,Solo Daños,NO
-74.11196649975,4.54634301991,2024-04-07,2024,18,RAFAEL URIBE URIBE,Solo Daños,SI
-74.06655696814,4.63140826041,2024-04-06,2024,12,CHAPINERO,Con Heridos,NO
-74.15561703627,4.63015173733,2024-06-01,2024,5,KENNEDY,Con Heridos,NO
-74.08078340475,4.67002787582,2024-04-27,2024,2,BARRIOS UNIDOS,Solo Daños,NO
-74.09352797983,4.75980351859,2024-06-29,2024,5,SUBA,Con Heridos,NO
-74.09362313931,4.56820774208,2024-06-09,2024,4,SAN CRISTÓBAL,Solo Daños,NO
-74.07242564146,4.65105785172,2024-06-08,2024,5,BARRIOS UNIDOS,Solo Daños,SI
-74.15184585039,4.56902187969,2024-06-09,2024,18,CIUDAD BOLÍVAR,Con Heridos,NO
-74.0887710232,4.56667304339,2024-06-10,2024,15,SAN CRISTÓBAL,Con Heridos,NO
-74.05032558028,4.69686733733,2024-06-10,2024,17,USAQUÉN,Con Heridos,NO
-74.17019216006,4.61217920325,2024-06-06,2024,12,KENNEDY,Con Heridos,NO
-74.1575589556,4.68556494862,2024-02-25,2024,20,FONTIBÓN,Con Heridos,NO
-74.11851672117,4.68848947261,2024-02-24,2024,6,FONTIBÓN,Con Heridos,NO
-74.12578014319,4.7275309595,2024-02-24,2024,15,ENGATIVÁ,Con Muertos,NO
-74.16908172552,4.61582186969,2024-06-16,2024,6,KENNEDY,Solo Daños,NO
-74.11124757302,4.74618516255,2024-06-23,2024,16,SUBA,Con Muertos,NO
-74.18893007223,4.62297079884,2024-06-18,2024,6,BOSA,Con Heridos,NO
-74.09737662169,4.70012328756,2024-06-07,2024,19,ENGATIVÁ,Con Heridos,NO
-74.08850816672,4.69480362249,2024-06-11,2024,14,ENGATIVÁ,Con Heridos,NO
-74.0557744879,4.70717690759,2024-06-22,2024,15,SUBA,Con Heridos,NO
-74.13601545279,4.65946467787,2024-06-22,2024,19,FONTIBÓN,Con Heridos,NO
-74.12166697566,4.63050329667,2024-03-18,2024,7,PUENTE ARANDA,Con Heridos,NO
-74.12522224371,4.6208721117,2024-03-17,2024,20,PUENTE ARANDA,Con Heridos,NO
-74.12431029265,4.67947259658,2024-03-18,2024,6,FONTIBÓN,Con Heridos,NO
-74.12565139715,4.59390409851,2024-03-18,2024,23,PUENTE ARANDA,Con Heridos,NO
-74.02830827282,4.76377147206,2024-03-18,2024,17,USAQUÉN,Con Heridos,NO
-74.04069242661,4.71557415226,2024-04-05,2024,11,USAQUÉN,Con Heridos,NO
-74.07326651399,4.59024795185,2024-04-11,2024,10,CANDELARIA,Con Heridos,NO
-74.09684179013,4.59802943928,2024-04-17,2024,7,LOS MÁRTIRES,Con Heridos,NO
-74.14718685333,4.55032054495,2024-04-17,2024,7,CIUDAD BOLÍVAR,Con Heridos,NO
-74.16194570844,4.60409976928,2024-04-21,2024,13,BOSA,Con Heridos,NO
-74.18313815825,4.6038637739,2024-04-21,2024,13,BOSA,Con Heridos,NO
-74.06977366935,4.6719803554,2024-04-26,2024,6,BARRIOS UNIDOS,Con Heridos,NO
-74.18214274232,4.61030907109,2024-06-16,2024,15,BOSA,Con Heridos,NO
-74.11629719322,4.56823715265,2024-06-17,2024,23,RAFAEL URIBE URIBE,Solo Daños,NO
-74.12888810492,4.56284988909,2024-01-24,2024,10,TUNJUELITO,Con Heridos,NO
-74.03278124424,4.70249427901,2024-01-23,2024,7,USAQUÉN,Con Heridos,NO
-74.0434514407,4.68251452395,2024-01-24,2024,10,CHAPINERO,Con Heridos,NO
-74.11520763632,4.61369002074,2024-01-24,2024,11,PUENTE ARANDA,Con Heridos,NO
-74.06920504161,4.62463017675,2024-01-25,2024,1,TEUSAQUILLO,Con Heridos,NO
-74.06663170418,4.6224017111,2024-01-25,2024,5,SANTA FE,Con Heridos,NO
-74.12450392765,4.52300062091,2024-01-27,2024,18,USME,Con Muertos,NO
-74.12847820382,4.56866834213,2024-01-28,2024,22,TUNJUELITO,Solo Daños,SI
-74.08776483147,4.7246117072,2024-01-28,2024,22,SUBA,Con Heridos,SI
